Sensor-349,Sensor-104,Sensor-511,Sensor-60,Sensor-130,Sensor-211,Sensor-438,Sensor-29,Sensor-125,Sensor-65,Sensor-101,Sensor-122,Sensor-338,Sensor-134,Sensor-167,Sensor-57,Sensor-76,Sensor-472,Sensor-201,Sensor-302,Sensor-126,Sensor-461,Sensor-96,Sensor-198,Sensor-131,Sensor-456,Sensor-184,Sensor-197,Sensor-320,Sensor-181,Sensor-317,Sensor-124,Sensor-470,Sensor-39,Sensor-352,Sensor-453,Sensor-200,Sensor-214,Sensor-15,Sensor-478,Sensor-64,Sensor-69,Sensor-59,Sensor-334,Sensor-350,Sensor-206,Sensor-204,Sensor-66,Sensor-123,Sensor-476,Sensor-574,Sensor-135,Sensor-127,Sensor-500,Sensor-512,Sensor-212,Sensor-22,Sensor-342,Sensor-366,Sensor-444,Sensor-578,Sensor-175,Sensor-173,Sensor-128,Sensor-56,Sensor-446,Sensor-480,Sensor-337,Sensor-202,Sensor-103,Sensor-139,Sensor-434,Sensor-105,Sensor-68,Sensor-100,Sensor-71,Sensor-412,Sensor-281,Sensor-115,Sensor-333,Sensor-147,Sensor-424,Sensor-388,Sensor-250,Sensor-282,Sensor-208,Sensor-542,Sensor-335,Sensor-199,Sensor-48,Good/Bad
0.0176,-0.0089,56.4972,-10.6036,0.2838,0.0736,4.1221,65.5,15.82,30.6036,0.0001,15.46,3.0355,1003.1956,2.7,0.9366,0.0123,6.3905,15.24,0.8352,1.314,25.934,0.0,17.96,0.6421,4.2148,30.239,8.76,8.8235,16.82,6.4455,15.17,5.184,86.8378,0.0274,4.8155,6.44,0.0583,14.2942,6.8752,19.0246,149.9591,4.6801,5.8336,0.0112,10.31,30.71,37.0555,4.465,4.5136,0.2397,40.5649,2.441,369.9422,0.0,0.0268,-6402.75,3.1084,0.0025,0.5505,10.1233,0.2765,0.2766,0.6971,2802.0,0.5558,2.552,9.2043,8.76,-0.0009,56.6001,4.6261,0.0003,0.9926,-0.0223,597.1818,2.5755,0.0129,0.0414,3.0355,0.0489,138.385,0.1309,0.4138,0.012,15.24,12.6257,0.0362,0.094,1.0344,-1.0
0.0381,-0.01,58.7065,3.88,0.7569,0.1359,4.0258,67.0667,15.77,16.12,0.0002,15.78,1.8683,1003.5572,2.7,0.9352,-0.0222,5.1519,14.07,0.926,1.182,32.7596,0.0,20.53,0.6848,4.2888,30.562,5.55,8.7801,17.51,5.9837,15.84,5.8733,86.8482,0.0423,4.9565,5.63,0.0849,9.5031,4.6953,11.889,147.5936,4.5558,6.0288,0.0266,6.93,30.528,20.9881,4.269,4.4141,0.4438,38.1534,2.49,256.7731,928.0,0.0644,-6279.5,2.2496,0.0049,0.5365,28.2802,0.2703,0.2704,0.6739,2820.0,0.545,3.4992,8.5746,5.55,0.1613,72.7,12.8151,0.0006,0.814,-0.0465,606.4227,3.2967,0.0298,0.0,1.8683,0.096,104.2924,0.0,0.0,0.0284,21.22,7.3364,0.0766,0.229,1.1073,-1.0
0.0172,-0.0055,104.3478,5.7945,0.0,0.0563,4.3931,68.2889,15.73,14.2055,0.0001,15.72,1.7147,1001.6543,3.0,0.929,-0.0029,10.7378,29.19,0.8343,1.12,22.2557,0.0001,23.88,0.7931,4.6599,34.1219,5.21,10.231,15.85,6.0564,15.74,6.6776,86.6103,0.0217,4.4089,12.74,0.0508,11.6817,4.4354,14.3846,146.3236,4.7637,7.8124,0.0174,6.49,36.947,21.6882,3.084,5.1997,0.44,46.0348,2.734,338.9247,537.3134,0.0374,-5435.5,2.17,0.0057,0.8902,18.5733,0.4477,0.4477,0.5563,2861.0,0.9006,4.6885,11.0688,5.21,-0.0709,58.5,511.5,-0.0008,1.003,0.0623,622.5836,2.6606,0.0145,0.0,1.7147,0.0561,61.3522,0.0,0.0,0.0173,29.19,11.4075,0.1452,0.477,1.3242,-1.0
0.0634,-0.0122,41.8462,0.8018,0.0,0.255,3.9773,70.4,15.73,19.1982,-0.0006,15.72,3.6828,1001.6543,2.8,0.9334,-0.0147,10.3119,21.78,0.8485,1.12,53.16,0.0003,19.36,0.7931,3.9534,28.714,10.55,8.4751,24.98,6.8803,15.74,5.5096,86.7481,0.0206,7.0949,11.93,0.0501,7.1228,5.6521,16.9446,142.9564,4.523,5.6491,0.0233,8.08,39.088,26.1586,3.084,5.5828,0.3429,46.0348,2.734,0.0,894.1176,0.0474,-6253.5,2.5262,0.0093,0.5892,14.5067,0.2973,0.2973,0.5563,2830.0,0.6001,3.5703,9.6263,10.55,0.1592,55.1001,10.6326,0.0006,1.0838,-0.0474,610.0327,2.4966,0.0152,0.0,3.6828,0.0521,49.6994,0.0,0.0,0.0157,21.78,11.4075,0.1381,0.445,1.3905,-1.0
0.0328,-0.0094,62.6826,10.8955,0.7569,0.1247,2.6781,67.2111,15.77,29.1045,0.0,15.78,2.0492,1003.5572,1.8,0.9337,-0.001,4.027,19.16,0.5278,1.182,52.3768,0.0,19.39,0.6848,4.3524,31.904,8.44,9.5902,17.83,5.2501,15.84,5.4866,87.0389,0.011,5.0107,4.34,0.0259,7.6372,4.3312,22.2982,147.0709,4.615,6.1921,0.0278,6.37,28.063,37.5213,4.269,4.035,0.3161,38.1534,2.49,0.0,994.5946,0.0573,-5593.75,2.0755,0.0028,0.4365,12.7437,0.2196,0.2196,0.6739,2819.0,0.4419,3.15,9.4333,8.44,-0.016,52.2002,583.5341,0.0005,1.0845,-0.0344,608.2509,2.3757,0.0163,0.0,2.0492,0.0435,39.1244,0.0,0.0,0.0098,19.16,7.3364,0.1085,0.372,1.3276,-1.0
0.0346,-0.0096,64.9215,15.2791,0.7569,0.1302,2.9591,67.5889,15.77,24.7209,-0.0002,15.78,3.4798,1003.5572,2.0,0.9266,-0.004,4.7824,14.73,0.6604,1.182,27.6954,0.0001,21.51,0.6848,2.3436,17.433,11.16,4.9486,20.38,5.3828,15.84,5.966,86.9721,0.0514,5.631,5.54,0.0966,7.9566,10.9636,14.0218,153.2345,4.6391,6.6792,0.0137,16.8,17.322,31.1665,4.269,2.4305,0.3786,38.1534,2.49,0.0,377.1429,0.0299,-5384.75,4.7739,0.0055,0.4708,15.2167,0.2374,0.2374,0.6739,2897.0,0.4789,2.3395,9.0396,11.16,0.0127,52.2002,970.1357,0.0009,1.1636,-0.0651,629.6191,2.3757,0.0126,0.0,3.4798,0.044,45.0065,0.0,0.0,0.0109,14.73,7.3364,0.1449,0.532,0.9501,-1.0
0.0179,-0.0087,64.0,18.7173,-0.2838,0.0519,2.7462,65.5444,15.84,21.2827,0.0,15.81,3.191,1003.9712,1.8,0.925,-0.037,4.0401,10.85,0.6444,1.191,21.2293,0.0002,17.5,0.6469,2.4612,18.315,11.35,4.8745,16.87,5.5977,15.81,4.8372,86.8039,0.0781,4.6632,4.81,0.1583,7.8472,6.8555,5.5664,149.66,4.6134,6.2778,0.0199,10.26,20.427,26.3457,4.329,2.8458,0.396,40.286,2.507,0.0,943.5897,0.0441,-6915.0,3.3965,0.0057,0.7031,18.3914,0.3533,0.3533,0.6977,2914.0,0.7101,1.7209,8.2024,11.35,0.0155,47.7,10.4181,-0.0005,1.1315,0.0363,630.4945,2.1713,0.0139,0.0,3.191,0.0357,80.5257,0.0,0.0,0.012,10.85,10.703,0.1225,0.39,0.9607,-1.0
0.0158,-0.0116,57.8209,3.3955,-0.0473,0.0589,3.105,67.6333,15.75,16.6045,-0.0005,15.77,2.1096,998.4948,2.1,0.9352,0.0025,8.3064,15.96,0.6856,1.239,68.8599,0.0,19.51,0.6586,4.5607,32.532,8.1,9.238,23.64,6.6343,15.76,5.5973,86.8147,0.0382,6.7646,9.2,0.0776,8.0898,6.8737,10.3619,148.5364,4.5558,6.281,0.0242,10.21,29.251,22.3699,4.348,4.2335,0.1303,37.7156,2.486,676.7967,612.766,0.0577,-5468.0,3.1758,0.0048,0.6551,7.9951,0.3306,0.3306,0.6881,2820.0,0.6674,2.6256,9.065,8.1,-0.0035,53.9001,0.0,0.0006,0.8867,-0.0437,607.8545,2.4348,0.0228,0.0,2.1096,0.064,59.2844,0.0,0.0,0.0188,15.96,11.6625,0.0585,0.207,1.1217,-1.0
0.0262,-0.0093,51.4745,0.1227,0.2365,0.1061,3.4001,67.6444,15.85,19.8773,0.0003,15.79,1.49,1000.7826,2.3,0.936,0.0086,6.7911,15.57,0.8064,1.064,48.6567,0.0001,18.58,0.6755,4.2354,30.494,4.82,8.9882,20.82,5.6683,15.84,5.3367,86.8261,0.0209,5.9822,7.79,0.0441,7.5546,6.0602,9.2136,148.1809,4.6798,5.3139,0.028,8.98,31.0471,25.02,4.184,4.4674,1.3634,35.8316,2.512,0.0,523.0769,0.0641,-6391.5,2.7719,0.0059,0.7564,82.8827,0.3812,0.3812,0.7275,2823.0,0.7685,2.5481,9.0885,4.82,0.039,52.8999,18.5018,-0.0006,1.118,0.0484,611.0473,2.4188,0.0142,0.0,1.49,0.0385,63.7754,0.0,0.0,0.0103,15.57,14.8581,0.0981,0.29,1.0825,-1.0
0.0429,-0.0099,68.8608,3.5336,0.7569,0.1729,2.7923,68.0444,15.77,16.4664,-0.0001,15.78,2.4025,1003.5572,1.9,0.9242,0.0048,8.9545,14.79,0.735,1.182,41.6249,0.0,21.85,0.6848,4.9223,35.95,6.65,11.1333,17.35,5.2265,15.84,6.0533,86.9601,0.0258,4.7443,10.05,0.0626,6.611,8.9725,12.6317,148.12,4.6911,6.2528,0.0301,13.29,33.947,22.519,4.269,4.7959,0.1808,38.1534,2.49,0.0,0.0,0.0663,-5047.75,3.7204,0.0029,0.2169,7.1219,0.1287,0.1287,0.6739,2861.0,0.3166,3.5489,10.1689,6.65,-0.0004,58.5,164.649,0.0001,1.0258,-0.0056,621.3155,2.6606,0.0136,0.0,2.4025,0.056,36.2729,0.0,0.0,0.0128,22.05,7.3364,0.0942,0.308,1.0396,-1.0
0.0347,-0.0093,74.3935,-5.3355,-0.0473,0.1459,3.7037,70.2,15.75,25.3355,-0.0003,15.77,2.798,998.4948,2.6,0.9228,0.0191,6.4209,21.57,0.8367,1.239,42.7752,-0.0001,23.76,0.6586,2.4235,18.343,10.64,5.3969,13.79,4.4363,15.76,6.517,86.7687,0.0321,3.806,7.95,0.0758,9.8032,5.6449,13.3228,145.2645,4.5924,7.9483,0.0312,8.2,23.416,32.4414,4.348,3.2324,0.4004,37.7156,2.486,522.9111,721.9512,0.0607,-5448.0,2.7721,0.0117,0.8907,17.7998,0.4484,0.4484,0.6881,2910.0,0.903,3.404,9.7276,10.64,-0.1407,47.7,497.9706,0.0005,1.1709,-0.0381,633.6645,2.1713,0.0277,0.0,2.798,0.1025,109.8725,0.0,0.0,0.0282,21.57,11.6625,0.3312,1.032,0.9571,-1.0
0.0374,-0.0095,40.8912,1.4355,0.7569,0.15,2.2351,67.1111,15.77,18.5645,0.0003,15.78,1.6073,1003.5572,1.5,0.9367,-0.0368,6.4942,14.88,0.5278,1.182,55.5463,0.0,14.83,0.6848,4.2856,30.54,6.16,9.4989,14.02,4.4244,15.84,4.2668,86.9601,0.0219,4.0194,7.13,0.0477,8.0353,6.3172,13.0172,147.5327,4.7069,5.0647,0.0135,9.32,27.113,23.4114,4.269,3.934,0.2621,38.1534,2.49,716.318,960.0,0.0294,-5046.25,3.0968,0.003,0.2169,11.9752,0.1287,0.1287,0.6739,2824.0,0.3166,2.46,8.184,6.16,0.0126,72.7,0.0,0.0003,1.1026,-0.0233,604.8864,3.2967,0.0194,0.0,1.6073,0.054,51.0375,0.0,0.0,0.0159,14.88,7.3364,0.0758,0.227,1.1017,-1.0
0.0291,-0.0074,53.9629,7.3918,-0.2838,0.1089,4.0514,69.1111,15.84,32.6082,0.0004,15.81,2.5429,1003.9712,2.8,0.9271,0.013,5.6917,9.11,1.0682,1.191,39.5229,0.0,18.18,0.6469,2.2401,16.741,7.53,4.6577,18.44,6.5451,15.81,5.0395,86.8908,0.0546,5.0935,6.17,0.1196,7.8552,5.726,27.9109,149.4945,4.6195,5.7851,0.025,8.56,14.989,43.6071,4.329,2.1299,0.4608,40.286,2.507,0.0,0.0,0.0606,-4778.5,2.6585,0.0059,0.5266,19.8705,0.2655,0.2655,0.6977,2909.0,0.5355,1.4726,7.4844,7.53,0.0379,66.5,698.1993,0.0001,1.1265,-0.0037,618.6455,3.0139,0.0148,0.0,2.5429,0.0321,53.6588,0.0,0.0,0.0091,9.11,10.703,0.0619,0.222,1.1972,-1.0
0.0262,-0.0092,29.3878,4.8018,-0.2838,0.1101,3.8304,67.8778,15.84,15.1982,-0.0002,15.81,1.8838,1003.9712,2.6,0.9242,0.0214,7.0914,15.9,0.8497,1.191,23.5276,0.0,22.93,0.6469,4.8495,35.472,6.62,10.8356,15.31,5.5481,15.81,6.3427,86.7997,0.0164,4.2234,8.14,0.0353,7.5447,6.4164,10.6737,146.8118,4.6911,6.4182,0.0189,9.42,33.291,20.4284,4.329,4.6821,0.2294,40.286,2.507,0.0,0.0,0.04,-6408.25,2.2829,0.0029,0.5817,12.803,0.293,0.2929,0.6977,2861.0,0.5901,4.049,9.9376,6.62,-0.0376,52.8999,4.1734,0.0004,0.8743,-0.0279,623.1145,2.4188,0.0139,0.0,1.8838,0.051,66.4703,0.0,0.0,0.0166,25.23,10.703,0.1198,0.434,1.0323,-1.0
0.0177,-0.0111,39.5506,-7.4155,0.4258,0.0606,3.0381,69.1222,15.67,27.4155,-0.0003,15.84,1.7804,1006.3928,2.1,0.9257,-0.0054,6.8584,20.57,0.7172,1.39,42.8484,0.0,28.4,0.752,2.9845,22.617,5.81,6.0541,14.0,4.5221,15.7,7.8517,86.8908,0.0217,3.89,8.54,0.0493,10.1574,4.3502,15.86,142.7527,4.6326,8.6899,0.0079,6.21,22.321,35.2757,4.429,3.0893,0.2281,37.8041,2.634,0.0,386.5169,0.0193,-5631.75,2.4111,0.0048,0.5266,9.0279,0.2655,0.2655,0.706,2902.0,0.5355,3.2704,10.1809,5.81,0.045,56.6001,243.9698,0.0011,0.9921,-0.0828,628.9764,2.5755,0.0192,0.0,1.7804,0.0458,39.6855,0.0,0.0,0.014,20.57,6.7884,0.3355,1.02,0.9134,-1.0
0.0318,-0.0063,48.0,0.0945,-0.2838,0.098,3.8955,69.3111,15.76,19.9055,0.0002,15.73,3.2855,1000.5914,2.7,0.9338,-0.0109,11.6053,13.71,0.7928,1.347,19.4483,0.0001,16.13,0.6834,3.992,29.251,10.29,8.8845,25.15,8.6585,15.8,4.6077,86.6814,0.065,7.1544,14.19,0.1419,7.9191,6.5727,10.328,144.69,4.5389,5.4999,0.0236,9.51,41.114,24.3127,4.409,5.8036,0.3706,37.916,2.481,577.2652,533.3333,0.0501,-6894.25,2.7397,0.0071,0.6297,15.3151,0.3177,0.3177,0.6808,2824.0,0.6412,3.8507,9.8389,10.29,-0.0657,55.7002,18.9845,-0.0007,1.1265,0.053,617.0245,2.555,0.028,0.0,3.2855,0.048,45.0936,0.0,0.0,0.0158,23.76,7.5042,0.1201,0.345,1.0127,-1.0
0.0269,-0.0078,35.7827,8.9073,-0.2838,0.0878,3.1505,66.6556,15.76,31.0927,0.0,15.73,2.3925,1000.5914,2.1,0.9366,0.0252,7.6383,23.2,0.7435,1.347,35.901,0.0002,22.5,0.6834,4.8346,35.112,8.64,10.076,16.35,5.6626,15.8,6.4225,86.9642,0.0149,4.6316,8.09,0.029,9.6483,5.7366,19.1182,149.74,4.6801,6.5892,0.0235,8.59,34.919,37.0683,4.409,5.0667,0.4854,37.916,2.481,521.1909,0.0,0.0478,-6203.25,2.359,0.0053,0.5717,20.5636,0.2871,0.2871,0.6808,2802.0,0.5767,3.8285,9.0442,8.64,-0.0532,53.9001,182.1719,0.0002,1.126,-0.0112,605.9827,2.4348,0.0305,0.0,2.3925,0.0731,102.8889,0.0,0.0,0.0235,23.2,7.5042,0.0775,0.294,1.0254,-1.0
0.0472,-0.0096,48.1046,5.0473,0.4258,0.177,5.5206,70.6444,15.67,14.9527,-0.0007,15.84,2.0308,1006.3928,3.9,0.9242,-0.0095,8.3702,20.83,1.3389,1.39,31.9891,0.0002,20.47,0.752,4.9203,36.028,5.83,11.1439,13.65,5.2693,15.7,5.655,86.3482,0.0068,3.7235,9.61,0.0142,7.2777,4.3207,12.1605,146.0409,4.6911,6.1326,0.0236,6.31,34.777,20.2979,4.429,4.8849,0.1936,37.8041,2.634,0.0,0.0,0.0537,-4929.5,2.0025,0.0087,0.6297,8.2046,0.3178,0.3178,0.706,2861.0,0.6416,3.8533,10.3003,5.83,-0.0396,42.2,159.9055,-0.0002,0.9471,0.0177,622.8364,1.9469,0.0146,0.0,2.0308,0.0531,49.3286,0.0,0.0,0.017,24.0,6.7884,0.1564,0.573,1.0245,1.0
0.0285,-0.0075,45.2579,26.1536,-0.2838,0.1234,5.7167,64.7222,15.84,13.8464,0.0005,15.81,1.603,1003.9712,3.7,0.937,0.0078,5.9061,15.61,1.2716,1.191,25.0982,0.0001,19.86,0.6469,4.1207,29.004,5.03,8.8415,16.15,5.4333,15.81,5.7039,86.4804,0.0488,4.6119,6.11,0.0969,9.7532,7.7496,15.4336,150.2018,4.6697,6.3672,0.0219,11.64,29.197,19.162,4.329,4.2642,1.2515,40.286,2.507,0.0,400.0,0.0461,-6250.25,3.3641,0.0064,0.6175,55.1208,0.3108,0.3108,0.6977,2821.0,0.6258,2.5937,9.1118,5.03,0.0333,72.7,2.5629,0.0009,1.0738,-0.0707,601.8373,3.2967,0.0131,0.0,1.603,0.0527,58.9346,0.0,0.0,0.0114,15.61,10.703,0.0652,0.207,1.4915,-1.0
0.0224,-0.007,51.3369,-2.9973,-0.2365,0.09,4.1614,69.6889,15.87,22.9973,-0.0003,15.8,2.3858,1003.8773,2.9,0.9334,0.0266,11.557,24.29,0.9158,1.319,31.8737,0.0001,17.44,0.7527,4.3905,32.123,7.56,9.3598,19.6,6.4365,15.89,4.9833,87.0137,0.0273,5.5881,13.63,0.0589,7.205,6.1033,16.74,142.5455,4.523,5.7972,0.0285,8.7,39.269,29.8097,4.23,5.5951,0.407,37.2949,2.702,278.4363,0.0,0.0626,-6382.0,2.868,0.0037,0.7697,17.1974,0.3869,0.3869,0.6689,2830.0,0.7779,3.979,9.7076,7.56,-0.1059,58.5,10.1066,0.0001,1.0754,-0.0065,610.4545,2.6606,0.0505,0.0,2.3858,0.0833,66.3567,0.0,0.0,0.0228,24.29,12.5344,0.1615,0.48,1.3999,-1.0
0.0252,-0.0119,26.8344,-5.6473,0.2365,0.1026,2.9283,68.3,15.85,25.6473,0.0,15.79,3.7851,1000.7826,2.0,0.9228,0.0361,5.1163,17.02,0.6423,1.064,45.946,-0.0001,17.73,0.6755,2.7632,20.733,13.21,5.726,20.47,7.0767,15.84,4.9129,86.7687,0.0296,5.6811,6.19,0.0678,8.2275,6.4204,18.7736,140.8009,4.5924,6.7812,0.0179,9.04,24.865,32.7577,4.184,3.4652,0.3695,35.8316,2.512,957.4803,823.5294,0.0381,-5226.5,2.7357,0.004,0.8907,15.2177,0.4484,0.4484,0.7275,2910.0,0.903,2.7334,8.5708,13.21,-0.0706,47.7,161.7738,0.0004,1.0361,-0.0316,622.6709,2.1713,0.0117,0.0,3.7851,0.0314,48.2409,0.0,0.0,0.0088,17.02,14.8581,0.1991,0.519,0.9544,-1.0
0.0342,-0.0064,54.3689,-1.2182,-0.2365,0.116,3.6226,69.0111,15.87,21.2182,-0.0001,15.8,1.6502,1003.8773,2.5,0.9345,0.0369,7.9443,19.83,0.8207,1.319,56.0161,0.0002,18.52,0.7527,4.3666,31.342,5.36,9.2864,24.47,6.9059,15.89,5.3103,87.1886,0.0432,7.0208,8.67,0.0878,6.5375,5.243,11.6881,148.3891,4.5557,6.1023,0.0124,7.78,35.128,26.3771,4.23,5.0808,0.1854,37.2949,2.702,219.7224,903.2258,0.0267,-6411.75,2.36,0.0058,0.6381,7.612,0.3221,0.3221,0.6689,2825.0,0.6504,4.4435,9.5349,5.36,0.1498,58.5,9.726,0.0004,1.0496,-0.0288,606.2809,2.6606,0.0401,0.0,1.6502,0.0865,56.3055,0.0,0.0,0.0269,26.94,12.5344,0.0816,0.29,1.0768,-1.0
0.0273,-0.0124,55.0607,1.2264,-0.2838,0.0943,3.2263,68.1889,15.76,18.7736,-0.0004,15.73,1.7993,1000.5914,2.2,0.9352,0.025,7.8836,15.71,0.9103,1.347,73.7347,0.0001,16.84,0.6834,4.4291,31.697,6.77,9.4832,18.31,5.0676,15.8,4.8225,87.1381,0.0528,5.2036,8.64,0.1166,11.9853,11.173,13.0818,148.1255,4.5558,5.8473,0.0218,16.55,29.119,23.7806,4.409,4.2088,0.1803,37.916,2.481,0.0,317.7305,0.0517,-5453.5,4.8236,0.0061,0.6774,11.0551,0.3412,0.3412,0.6808,2820.0,0.6875,2.5885,9.5063,6.77,0.0679,53.9001,97.8472,-0.0018,0.8228,0.1311,606.92,2.4348,0.0215,0.0,1.7993,0.0785,72.4389,0.0,0.0,0.0222,15.71,7.5042,0.1246,0.412,1.131,-1.0
0.0431,-0.0107,52.3977,2.8355,-0.2838,0.168,2.6256,68.5556,15.84,17.1645,-0.0002,15.81,1.4061,1003.9712,1.8,0.9242,-0.0282,7.7206,17.16,0.656,1.191,26.1526,0.0,21.72,0.6469,4.4831,32.824,4.88,9.9969,17.72,6.2468,15.81,5.9961,86.8908,0.0178,4.8948,8.75,0.0402,8.4855,3.5958,14.3136,145.4464,4.6911,6.8194,0.017,5.23,32.222,22.8296,4.329,4.5425,0.3953,40.286,2.507,368.9119,708.5714,0.0398,-6487.25,1.6652,0.0031,0.5266,15.984,0.2655,0.2655,0.6977,2861.0,0.5355,3.8405,10.2168,4.88,0.0438,52.2002,3.9558,-0.0004,1.0304,0.0326,621.0127,2.3757,0.0135,0.0,1.4061,0.0366,53.7626,0.0,0.0,0.0101,23.85,10.703,0.1342,0.488,0.9926,-1.0
0.0316,-0.0047,85.7909,5.9073,-0.0473,0.1013,3.8049,68.3333,15.75,14.0927,0.0013,15.77,1.2974,998.4948,2.6,0.9327,0.0038,5.3573,10.74,0.7906,1.239,33.5482,0.0001,15.24,0.6586,3.9132,27.804,4.52,8.4149,18.78,5.2126,15.76,4.3622,86.8786,0.0241,5.3542,5.91,0.0523,8.6467,5.5799,8.7619,147.4936,4.5454,5.0158,0.0269,8.23,31.662,19.9156,4.348,4.5847,0.192,37.7156,2.486,643.8057,0.0,0.0634,-6465.0,2.4824,0.0155,0.8548,8.303,0.4311,0.4311,0.6881,2830.0,0.8698,2.5133,8.1122,4.52,-0.0755,59.2002,49.7348,-0.0004,0.7965,0.027,607.1727,2.6883,0.0325,0.0,1.2974,0.1093,57.7675,0.0,0.0,0.0266,15.26,11.6625,0.0698,0.252,1.0978,-1.0
0.028,-0.0057,54.0305,4.5027,-0.2838,0.1097,2.3641,67.6778,15.76,15.4973,-0.0001,15.73,1.1592,1000.5914,1.6,0.9368,0.0172,6.5945,19.2,0.5191,1.347,17.4238,0.0002,17.24,0.6834,4.1266,29.749,3.49,9.1395,14.05,4.6676,15.8,4.9407,86.9247,0.026,4.0041,7.67,0.0544,6.8065,5.7879,14.5309,144.2664,4.6924,5.7124,0.0192,8.35,29.32,22.3374,4.409,4.1971,0.1043,37.916,2.481,532.2772,0.0,0.043,-5220.25,2.4158,0.0053,0.5971,4.582,0.3005,0.3005,0.6808,2823.0,0.6049,3.1501,7.9299,3.49,-0.0148,59.2002,554.0741,0.0003,0.9695,-0.0195,609.5127,2.6883,0.0284,0.0,1.1592,0.099,48.7625,0.0,0.0,0.025,19.2,7.5042,0.0947,0.307,1.3603,-1.0
0.0264,-0.012,49.3724,3.2591,-0.0473,0.0908,4.567,65.6889,15.75,16.7409,-0.0005,15.77,1.4932,998.4948,3.0,0.9361,0.0203,6.2177,22.54,0.9185,1.239,33.0931,0.0002,19.05,0.6586,4.4586,32.242,5.2,9.3846,16.74,5.0992,15.76,5.4498,86.6814,0.046,4.7758,7.19,0.0996,7.7927,14.1221,13.4527,147.4282,4.5539,5.5702,0.0283,20.82,33.414,25.2855,4.348,4.7881,0.3596,37.7156,2.486,0.0,453.012,0.0636,-6400.25,5.4525,0.0064,0.6297,15.2351,0.3177,0.3177,0.6881,2822.0,0.6412,3.6793,9.3596,5.2,0.0202,53.9001,10.1684,-0.001,0.852,0.0772,612.6209,2.4348,0.0239,0.0,1.4932,0.0896,105.7011,0.0,0.0,0.0221,22.54,11.6625,0.1037,0.348,1.3735,-1.0
0.0285,-0.0044,122.7273,4.1509,0.2365,0.0878,1.7896,67.0556,15.85,15.8491,0.0003,15.79,1.5342,1000.7826,1.2,0.929,0.0021,8.1441,20.17,0.4586,1.064,30.2383,0.0001,16.68,0.6755,4.3326,31.732,4.9,9.4701,19.32,6.7113,15.84,4.6556,87.0122,0.0228,5.3719,9.48,0.0493,8.0335,5.0601,13.5327,149.01,4.7637,4.9116,0.0214,7.54,32.937,23.5582,4.184,4.6466,0.44,35.8316,2.512,587.3874,435.2941,0.0495,-5566.75,2.2828,0.0059,0.7082,18.5733,0.3572,0.3572,0.7275,2861.0,0.7207,3.234,8.9269,4.9,-0.068,76.2002,824.8317,-0.0009,0.9758,0.0632,623.6918,3.4346,0.0127,0.0,1.5342,0.0539,102.0234,0.0,0.0,0.0151,20.17,14.8581,0.1213,0.357,1.3425,-1.0
0.0289,-0.0113,59.3577,4.4564,-0.0473,0.1283,3.1255,67.1889,15.75,15.5436,-0.0024,15.77,1.5595,998.4948,2.1,0.9327,0.0429,7.7218,13.18,0.6392,1.239,40.5005,-0.0009,14.28,0.6586,4.2097,30.259,5.15,8.6033,22.96,7.3424,15.76,4.0764,86.6814,0.0185,6.5285,8.87,0.0403,7.1169,11.5187,6.8781,147.4991,4.5454,4.8963,0.0178,16.99,33.612,21.1288,4.348,4.8178,0.2679,37.7156,2.486,0.0,666.6667,0.0417,-5655.25,4.5092,0.0368,0.6297,11.4305,0.3177,0.3177,0.6881,2830.0,0.6412,3.4194,9.4325,5.15,-0.0297,53.9001,680.3962,-0.0008,0.8245,0.0558,612.6755,2.4348,0.0248,0.0,1.5595,0.0884,116.8485,0.0,0.0,0.024,20.95,11.6625,0.115,0.356,1.0723,-1.0
0.0342,-0.0052,86.9565,0.4591,-0.2838,0.1327,1.9183,67.7667,15.84,19.5409,-0.0011,15.81,2.1641,1003.9712,1.3,0.9327,0.0104,8.7742,17.14,0.4243,1.191,53.898,-0.0001,19.39,0.6469,5.1043,37.053,7.34,10.3572,18.08,6.0629,15.81,5.53,87.0024,0.018,5.1404,10.2,0.0438,7.4847,4.2411,11.6531,143.5936,4.5454,5.7397,0.0207,6.09,33.793,22.3321,4.329,4.803,0.3756,40.286,2.507,769.9758,0.0,0.0475,-6501.5,1.7408,0.0173,0.4199,22.1989,0.2119,0.2119,0.6977,2830.0,0.4278,3.2974,9.759,7.34,0.0153,70.5,12.7066,0.0002,0.9548,-0.0167,610.4791,3.1785,0.0132,0.0,2.1641,0.068,62.0864,0.0,0.0,0.0195,20.13,10.703,0.0809,0.222,1.0263,-1.0
