Sensor-57,Sensor-134,Sensor-76,Sensor-28,Sensor-164,Sensor-369,Sensor-108,Sensor-81,Sensor-449,Sensor-319,Good/Bad
0.9325898575189241,1008.7920362655823,0.07323779466745789,7.285539440523626,0.15488432708164768,0.003904358835158314,-0.008766047712210345,0.013313160908355349,0.34266727155397625,3.5755840677271773,1.0
0.9311577146377799,1009.8963621386979,0.002872105112330347,7.126148322558487,0.09350980742781588,0.003755252063273401,-0.055690614167794875,-0.0015903819348845635,0.17701823395234437,2.693895862677824,1.0
0.9315490317500358,1004.2645302279867,-0.006824172228784661,7.342989472718982,0.17455539246100385,0.0033412857503219867,0.030893030741020153,-0.06872928373229073,0.32213724455774295,3.556546898763712,1.0
0.9352865287761981,1003.4962853043535,-0.011498539983273933,5.298364894152899,0.1321953766137008,0.0032266991114828017,0.17929377796345713,-0.0888888404693477,0.27959245658024867,2.912758615893971,1.0
0.9266432135603159,1012.9091,0.008833749153701807,7.387111006807031,0.15154732203307014,0.0024726338983464932,0.007324394918546204,0.02593910508756153,0.20991137289647,2.754172250577558,1.0
0.9330464345442541,1003.8786786875527,-0.0009276953938721287,7.363203813137027,0.1785339980532685,0.004360530716818768,-0.05280448209348025,0.0035679945178429566,0.20662338053950505,3.4035742495164176,1.0
0.9286335109587317,1002.142743571366,0.00012978791260837377,7.252590401141243,0.20190425946594007,0.002588297985434729,-0.052674446747981135,0.0026765924272479508,0.368042555679564,1.862230701289274,1.0
0.9308658677841333,1003.0330360935563,-0.004875389595833092,7.280504187462488,0.13215732520630388,0.0030351114497373377,-0.025411312626587385,0.01841529434077114,0.22788551724024583,3.687562404135205,1.0
0.926147839684968,1003.0212436418062,0.009416489229195003,7.268688916735947,0.14947297017429081,0.0024105405965141836,0.003825005177561995,0.011768106876687959,0.1863077226573065,3.1486713867429885,1.0
0.9242200645828035,1006.3865263234802,-0.009481964419951971,7.223612691869083,0.0662570070156844,0.0039011272237530017,0.19911993065670525,-0.008968888624417151,0.2612703692684048,3.2464446075544013,1.0
0.9328820862190242,1003.5051497415043,0.0034736961131098362,7.193604534276588,0.14101678021182884,0.0031770521554756064,-0.08660304056312909,0.037484626995192255,0.1780742824065083,3.167816763783878,1.0
0.9316322798109962,1002.1679238411601,-0.013464604525554882,7.288697063950801,0.16407085082030679,0.004392914917969322,0.007663960320379901,-0.06947492501386754,0.27184237578149684,2.406181862179698,1.0
0.9319011553940004,1007.7314222459485,-0.01582434037897454,7.2894766800813375,0.12462796077090575,0.0033488349678789265,-0.04740333124831275,0.023466242982850716,0.2335639129186086,4.350209219153869,1.0
0.9287929270316214,1001.2933444909936,0.000233410116285992,7.292479355887114,0.1812800447738974,0.002497009784426988,-0.08994617611968579,-0.006434618907842778,0.3461194923685963,2.149738703820439,1.0
0.9336871098794322,1008.6167987167648,-0.0101,7.40441584017793,0.11299038050703894,0.002302308678310655,0.17572141948384762,0.0017811885205913647,0.3079162676844437,4.287025396654233,1.0
0.9308157371021438,1002.904190168603,-0.01903600817738559,7.334730413610981,0.1577197599580013,0.004504846478514002,0.04207718306526908,-0.08939070799289799,0.2413391189660766,1.9476412933250122,1.0
0.9323249864464858,1000.4595197659036,-0.025212443937736678,7.32965833292262,0.1527498398221048,0.006483329226207815,0.01337902353334236,-0.019171008502236686,0.22649178782686946,3.112161965264429,1.0
0.92706032441432,1011.4655945341451,0.0030219530027699604,7.269124210869308,0.20622588797708485,0.0022440486621479834,0.03974129765727956,0.02722056120820918,0.2992077598762748,2.8484371469127883,1.0
0.930031771258423,1003.0594429290512,0.016018502996245035,7.3270962335952365,0.13745708981276689,0.0027218502996245036,0.05664754016460031,-0.011808219183426644,0.25471655931819326,3.680306216699237,1.0
0.9287954151659505,1013.1230214519869,0.01023208269901001,7.291948768104371,0.14886326218774323,0.002638749860758295,-0.0007520730449184602,0.010702933824338987,0.23721289929239614,2.509847566186224,1.0
0.9330234971526112,1005.0549299577674,-0.017430156657886588,7.277758867519166,0.13188226496166694,0.0027058618243889524,-0.03565976491016376,-0.01872676651411928,0.6530144790382149,4.514246577983135,1.0
0.9334028747318291,1002.9631415153907,-0.003010745888047197,7.233638058640023,0.10281998569755546,0.002631165832357402,0.06077602379681385,-0.011899862574751313,0.42528566468367485,2.593151811085951,1.0
0.9239405059394697,1003.2738120428985,0.025552464508754646,7.3832274196400425,0.16353088029348004,0.0027688786678895,0.030795389484130825,-0.013265900091712506,0.22785150035423274,3.631131859330663,1.0
0.9325631777712791,1009.1709887311953,0.08780493688164076,7.2821577825096195,0.15194955484069508,0.003784299970755708,-0.015516023866401309,0.012032533021394218,0.33607070394874416,3.385817692665036,1.0
0.9324151858738697,1009.6759145884032,0.005181537620425242,7.269143920621771,0.1330283553401507,0.0037542533010226017,0.019517329168380337,-0.04112085694189988,0.5364974772977387,4.112380034399089,1.0
0.9342322222694687,1004.3985129824064,-0.020147078182300937,4.92706592548496,0.08694156364601874,0.002841234546902811,-0.0027091768269921004,0.02952958522436047,0.6310710559651482,2.7068965487114633,1.0
0.9300512559327954,999.3361300305241,0.00373974786225521,7.273444218084227,0.13808177503421562,0.0027882593735743494,-0.008106982087561884,0.014440975914547023,0.22341749466169572,3.1661614488637406,1.0
0.9351015514700645,1001.6738931530022,-0.02266325847335203,6.013962281777626,0.10114809557199662,0.003547672794903389,0.08334605034703442,-0.002141678303192375,0.4981062799477963,3.249773838714752,1.0
0.92751904591765,1005.6799524484098,0.001404179986056033,5.72899724539031,0.1990219623167697,0.0022734797487784647,0.0009528280251451648,0.0005583186043375881,0.13704345267274357,3.8173843630971716,1.0
0.9356808105218345,1003.7294324525143,-0.01674367151441667,5.01679862531071,0.10567246364187496,0.0025822168519641195,0.08425908168586445,-0.08608908212139584,0.20228695080642234,2.9235450025641483,1.0
0.9286869764682686,1004.5484952300852,0.006672436413536795,7.273267511276906,0.13037164252083583,0.002940684573222209,-0.06572565724335253,-0.0162565604933795,0.21565807701637987,3.7485566983935135,1.0
0.9331557428459645,1012.0938329360282,0.021426477198376828,5.090701945642371,0.08538805697145409,0.004285788579626109,0.02303815105260255,-0.011705191428198813,0.3110295975426734,2.0648802103825687,1.0
0.932413258903298,1008.4625932491614,0.001684695938383978,7.194545665196501,0.2093965321572006,0.002362515436771706,0.053690218945438725,0.035376085576988035,0.23382768849976115,2.751417906655179,1.0
0.9311477724788094,997.0114418875768,0.007802388623940468,7.272870236710773,0.08428663487285623,0.009444739443869542,-0.0018220646756351307,-0.015504055486053131,0.2700568157490146,1.9369091677416197,1.0
0.9327569520045463,1005.9303503027891,-0.00022345082540144254,7.241290599358494,0.11879899292513049,0.003908933647771978,-0.0052603386661615155,0.017551945099524954,0.21474336881438508,3.4716693980937845,1.0
0.9344169549239607,1000.7549793108766,-0.0022912874301719887,6.422314673871282,0.10303907686221131,0.0034313047237739557,0.09801419848079607,-0.10259741649285503,0.2320216517225553,2.6097377040907714,1.0
0.9312727375116369,1005.6236835213641,-0.00957136723081362,7.270549243295537,0.14879588915753028,0.0031792463455472208,-0.045993746922196606,-0.06236114643864207,0.21802303901788803,2.9078039559590305,1.0
0.9333356189309412,1011.8068453136589,-0.015485178895908166,7.313034511412496,0.09069857405382434,0.0031,-0.008378474338337757,-0.09828357099102927,0.21038877438929798,3.1904372687074942,1.0
0.9302949484927159,1010.6768159540392,-0.002621497900929054,5.102074752385692,0.12871284242649025,0.011845745135892698,0.04636679587603666,-0.0402887310156383,0.1819981350654231,2.58207862800107,1.0
0.935071141539921,1003.7884581126913,-0.011673803118548577,5.237579603882083,0.13310763041135315,0.0032039621501214342,0.1804859313114727,-0.08442951081815345,0.28277291730722437,2.9794129932809734,1.0
0.9337141457576171,1005.97280391844,-0.009375771421571102,7.124242706003746,0.13840336175565704,0.004560504263348553,-0.07987549779835774,-0.04349481810874852,0.7887644450655029,3.069180872589566,1.0
0.9327245266252518,1007.260735597862,-0.017611144985560913,7.228139319170581,0.15396988173942316,5.6411238079207525e-05,0.004316686044321967,0.040621387652452004,0.2589361419126922,5.192934945604785,1.0
0.9323213185373997,1005.0938045835464,0.003824175914125122,7.203137584864203,0.13919428524654937,0.003163032963434995,-0.06455085148324732,0.024951469310885648,0.2142858554474076,2.8493567973893494,1.0
0.9329325136107874,1000.1451,-0.02374702685253892,6.186298777351125,0.1886476515638416,0.00554922395498589,0.014637835194406928,-0.0031805684229731443,0.1842373313651416,3.338194957084051,1.0
0.9320601302524375,998.9340177953253,0.0079083936423132,7.203868451342329,0.1789081041805799,0.0033298842259917153,-0.07371758333110555,-0.013591461573394997,0.3126300291171339,3.94508379163884,1.0
0.9329894990134496,1007.0551874448962,-0.010478521103126158,7.263252749892294,0.16683054044856394,0.003051074161432211,-0.019567564851654534,-0.052609560134315156,0.18473055344387507,2.5215017407074174,1.0
0.9326096221208815,1004.4690172692153,-0.011033617147220995,7.280700489786478,0.14259804843365162,0.003588185209313942,-0.06243921937346064,-0.080490743324086,0.20367381609363894,2.8929083680577508,1.0
0.9333691584029862,1012.3438394940415,-0.018185493006572618,4.906695041791715,0.12888039665666282,0.00397502771403061,-0.03725188303822025,-0.10524595981497586,0.1827159481230191,2.5610190066186105,1.0
0.9250987157247608,1004.608783359967,0.05408654194637949,7.364602470365464,0.1579153176981295,0.002745480490408873,0.015153707838331545,-0.011511036780665469,0.23382973470053298,3.33778890825604,1.0
0.9239805472169977,1004.8499630294554,-0.003465931167136293,7.413533945284984,0.08531721088953106,0.0020762400702550392,0.033089302755802824,0.002515657525217336,0.441879576531402,3.5329324279839516,1.0
0.9337,1006.7117481490217,-0.007045575623847382,7.377528349820476,0.11236366158830154,0.0030636060940381544,0.10861176220113286,-0.06473373018131943,0.23473018113116734,3.0237229823731537,1.0
0.932980935076657,1004.6648432224403,-0.013591871127101095,7.28338878102769,0.1518438856627092,0.0036179137601383624,-0.04707848155144385,-0.081997051361522,0.20196396028832406,2.5376631140880965,1.0
0.9339241399324143,1001.9095698744344,-0.05320981848500003,6.9692157945440325,0.06821376108137255,0.005139311945931373,0.0383159064995956,0.008076594553664225,0.8115693478010542,3.3730519163515202,1.0
0.9347399780148753,1015.0674235722911,0.001777187784745574,7.254323368544845,0.13480842136211219,0.003956367633659032,-0.17895654727606441,0.03991018017208618,0.21014518472801536,2.0294571599194895,1.0
0.932209030666144,999.2213310823075,0.009236957047133714,7.16752208904074,0.1692027607128857,0.0032241012261391426,-0.08698495694581028,0.008988294476041143,0.35707261959289543,3.9449057514851784,1.0
0.9313244379985242,998.3650809847647,0.006707084528926007,7.269133430022138,0.08497581738488749,0.009073058612160753,-0.05045476557731368,-0.001809707729047821,0.2633666897886685,2.0110303086575847,1.0
0.9289422946202538,1009.9061905475029,-0.004781164039123373,7.188502325960858,0.16118081887224878,0.0030302055120830485,-0.015571371668595367,0.01548849238204374,0.2412251340966456,3.03498998464893,1.0
0.9312385241314493,1008.9711499025486,-0.005067649335407487,7.39124393191859,0.12940983912367124,0.0022453005362544293,0.13152933597485095,0.003012787129893699,0.2655985166696915,3.981107892975759,1.0
0.92905843334058,1003.2438739336449,-0.0019830364855070908,7.241436583101452,0.10645872384057863,0.0025636451666666248,0.07037921841304645,0.016614923043476833,0.44919801827535105,2.664096724840571,1.0
0.9314466850204169,1001.987012766189,-0.014156475988196145,7.204747527257023,0.07355827468630713,0.0025397471193109524,0.068165910060507,-0.05198768022533033,0.23872177016482332,2.8625021597877263,1.0
0.9317737039438703,999.4765245079494,0.007395777633677857,7.271347217696044,0.09552782303955741,0.008731670472345026,0.0067381914885955,-0.011883110534711428,0.26338445822615864,1.867527296063332,1.0
0.9321187028133847,1011.9895297406142,-0.013953992219179975,5.089746413858078,0.11827099062205085,0.003816655227487211,-0.10025803022230273,-0.1116466197633084,0.17864020246530887,2.4820145791389283,1.0
0.9264282659020607,1010.4475378884491,-0.008576320697187088,7.26871337283634,0.23372043326036177,0.002149239885309097,0.0372130636082426,0.03392038143815712,0.3152620460876595,3.259243576955681,1.0
0.9337,1003.397934857774,-0.022911268340748508,7.358505522809801,0.1474918763020152,0.005133261267665536,0.08478130570842048,-0.0002093717238615565,0.2502645145578709,3.338169176066801,1.0
0.928589021007529,1005.695452819857,-0.008638847055015596,7.34435147311175,0.17127154621887597,0.004174144537348849,0.01966564495657465,0.00308630378228002,0.1792749768847821,2.978180358443471,1.0
0.9298067879589149,989.883965606361,0.02017452417320047,7.400131170676974,0.08781532515202488,0.0006784546010695682,0.01358847643856478,-0.008057305761590661,0.20102278944831156,2.3961805461403802,1.0
0.9225556740149732,1006.5561938254224,-0.00318194793154357,7.353170581561416,0.10099620547599023,0.002077303940107176,0.02104728938179054,0.0018403686759482767,0.36252545999122676,3.9081277917261743,1.0
0.9325940556035005,1006.3344867322373,-0.003261823393592711,5.838773748361028,0.16948001836732315,0.002944914145772776,0.1219515055802232,-0.09073497342273794,0.25550855481051715,3.2208416330377103,1.0
0.933543746921244,1007.5993222048147,-0.005588133107390843,7.24079167313623,0.2540688413364285,0.0025574987684975933,-0.029210211818413906,-0.034429929393862024,0.2314818718186188,3.244837686021903,1.0
0.9323,1012.9091,0.10895299206780085,7.3348258216995,0.11378593925321812,0.0023487074341786754,-0.10597279375302582,0.00601737089996154,0.2957104356390969,1.6764025258977897,1.0
0.9290041668207829,1007.1061144340719,-0.019132260341524755,7.272768245176,0.19651704272248577,0.002276010110350476,0.0002579526540286217,0.024375251834064783,0.5583974872075349,4.214350607544493,1.0
0.9307152632143383,1005.0077086596223,-0.002263332896418944,7.207614037700844,0.15597368452410124,0.0011656141270696965,0.00505982496068891,-0.04954262964105436,0.6942206925311023,2.9200658303952114,1.0
0.9315282450262411,1005.5596374291648,-0.023793479803524604,7.22563848548646,0.055332420118418206,0.0026219987942402746,0.05759375376799914,-0.06615691740545883,0.22124107174270366,3.382262319605652,1.0
0.9323609776316794,1012.0429889640343,0.19820621310306843,7.256528914815359,0.1297075394847298,0.002874399342557128,-0.06667265918512147,0.002326926320609369,0.2860767194327222,1.947618649727381,1.0
0.9306911765216266,1010.8711255551194,-0.018641221819178183,7.229825157673778,0.1399194571235035,0.0027604977524754767,0.07980796369254653,-0.00914343879624624,0.361237057915046,1.501027379856762,1.0
0.9301085312413387,996.8364978952153,0.010430029754551219,7.2683485853388135,0.1319628888314755,0.0023770083852025993,0.03625555314620951,0.006774406275983941,0.23775566675278673,2.554225209630065,1.0
0.9355847242358467,1015.5035586225071,0.005109165458491959,7.264826138529774,0.16073861470226636,0.0038196887626864295,0.041460820815492475,-0.0027366618339678354,0.22087040963566532,1.537323560098524,1.0
