Sensor-57,Sensor-134,Sensor-76,Sensor-28,Sensor-164,Sensor-369,Sensor-108,Sensor-81,Sensor-449,Sensor-319
0.934016409,1012.654639,-0.025245572,6.436515741,0.104081237,0.003020552,0.079179531,-0.099853371,0.168925992,3.31453537
0.929263431,1006.762124,-0.013911057,7.207824624,0.147830181,0.003305423,0.04882308,0.005103068,0.289285662,2.973252223
0.923853478,1003.421086,-0.007246759,7.407454946,0.163897777,0.002833034,0.06165873,-0.019448414,0.23321254,4.197534243
0.925895691,1003.882654,-0.003573765,7.213514624,0.117500249,0.002994078,0.03989338,0.031212194,0.564890746,2.755198666
0.926318413,1002.111971,-0.003540979,7.372223184,0.112507745,0.002175325,-0.029550906,0.000868693,0.59885031,3.794883862
0.933054403,998.3482656,0.012834177,7.20076052,0.146921527,0.002798256,-0.06105962,0.00141944,0.36458422,4.157644696
0.933037042,997.1334657,0.01346205,7.232035267,0.134681199,0.002747018,0.03071252,-0.055524133,0.117068331,3.389841224
0.933114246,1000.874593,-0.028828942,7.330076556,0.167326418,0.006439765,0.031247164,-0.020750791,0.220224895,2.572890046
0.9325405,1008.78245,-0.007729467,7.3983614,0.12073,0.002274233,0.155051699,0.0023184,0.288079299,4.145287043
0.927647707,1005.727155,0.002575145,5.046052588,0.133174311,0.002732777,-0.26893652,-0.087462595,0.138604465,3.172512507
0.934026561,1002.820259,-0.00345037,5.489313743,0.12842963,0.004180988,0.032315909,0.017879613,0.744513549,2.359698095
0.935001984,1010.645375,-0.010385056,5.848380794,0.15322816,0.003034656,0.108914752,-0.093119648,0.166599648,2.433317666
0.929195864,995.9978271,0.011499268,7.255539056,0.145745608,0.002233712,0.010811164,0.00086336,0.281352963,2.540704905
0.926702948,1002.278153,-0.003117866,7.34368042,0.120495275,0.004389505,-0.017579842,-0.087437382,0.235593525,4.342305119
0.933007353,1013.77788,0.017468341,6.939406512,0.14784392,0.002951388,-0.011735044,-0.038552823,0.305552444,2.159080718
0.9335316,1011.695797,-0.031398926,7.275795983,0.088045222,0.003095139,0.057512265,-0.098958338,0.19133912,3.724386063
0.933614414,1001.010795,0.002660285,7.178875734,0.142492113,0.003213532,-0.116467401,0.056704764,0.121556726,3.680537909
0.935528576,1005.344308,-0.023917532,5.926029704,0.06903261,0.002462447,0.06722819,-0.094726929,0.157966447,2.736232268
0.936880459,1013.997292,0.012626914,6.687488143,0.13696937,0.00337498,-0.056669178,-0.080572966,0.346795081,2.231686804
0.932017485,1009.039779,0.010065813,7.38632809,0.150373286,0.003602358,0.039313539,-0.020097835,0.258937319,4.342409064
0.929283178,987.9765567,0.020784279,7.395176738,0.087278717,0.000269322,-0.004858575,0.01395667,0.273476265,2.714547989
0.925261553,1012.096311,-0.003001513,7.278802051,0.145515879,0.002634734,-0.020793548,0.017463653,0.17183766,4.099794237
0.930290752,1007.937765,0.000149521,7.268897926,0.169161626,0.00377459,-0.00515567,0.005503974,0.228899042,2.160113913
0.927922628,1009.434768,-0.011346357,7.25160991,0.115607635,0.002933474,0.026149825,0.043527711,0.219900092,2.491743661
0.936290924,1009.170399,-0.01493679,7.244210471,0.119544573,0.003869092,0.092313805,-0.006361896,0.248820598,2.004239046
0.93374066,1008.162228,-0.024279369,6.616942574,0.102342086,0.003521155,0.060762791,-0.053535557,0.403949223,3.330125185
0.927232118,1004.056717,-0.003929559,7.3584483,0.186046063,0.003159693,0.021911576,-0.087369929,0.151165645,3.663721894
0.931312486,1015.424878,-0.004002842,7.223975906,0.231758582,0.001708047,0.156720071,0.050359956,0.150466741,1.989463545
0.924811972,1010.410902,-0.019746874,7.139056188,0.161764422,0.0034,-0.035694834,0.011750738,0.618513285,3.17664638
0.925531557,1007.782351,-0.005957108,7.228697561,0.081455571,0.003709778,0.16044285,-0.014326228,0.288910916,2.811375345
0.930909049,1001.230686,-0.016393911,6.77514011,0.051985626,0.002680465,0.060848203,-0.027497883,0.353553802,2.99854463
0.931481023,1003.920527,-0.018931557,7.318066744,0.158443498,0.004397868,0.018497667,-0.090576547,0.231542223,2.09764896
0.922530395,1008.222738,-0.025550999,7.255772991,0.117129567,0.002145348,-0.035938529,0.004806137,0.218786288,3.889704412
0.92678248,1006.549518,0.095568376,7.337526177,0.149751611,0.002711465,-0.007585617,-0.008959878,0.242520681,2.911337285
0.932503646,999.1663894,0.006731999,7.343598282,0.076099749,0.00354562,0.016734389,-0.09682477,0.195809011,2.59132193
0.926902937,1005.917792,0.014658268,7.314194594,0.133154503,0.002945286,-0.038043903,-0.050757162,0.202069249,3.698832562
0.933926624,1004.219813,-0.009247615,1.78852583,0.800223884,0.004400533,0.00616584,0.014755813,0.623733005,2.268727274
0.92993874,1004.238768,-0.007940585,7.175128313,0.151725113,1.65E-05,-0.000276458,-0.073485824,0.806443418,2.412983198
0.935214678,1003.600218,-0.000389642,7.361533201,0.195963404,0.0033,0.095235659,-0.075720611,0.23286413,2.038692737
0.926506566,1002.586712,-0.002879402,7.350694066,0.135083658,0.004137014,-0.005600535,-0.087802091,0.216993336,4.258225534
0.929483275,1002.829581,0.003733655,7.342547345,0.073336547,0.001845542,-0.085348942,0.013680303,0.859315194,3.662295285
0.933316285,1003.438713,-0.006197804,5.695850941,0.117673348,0.003225105,0.130250513,-0.070179228,0.266619778,3.124093536
0.927019564,1008.362305,-0.005541532,7.269168958,0.099196091,0.003460872,0.015763814,0.031457143,0.211973944,2.292598906
0.929367734,1003.623575,-0.009784635,6.005995745,0.08953265,0.002879385,0.01997055,0.041199874,0.543244953,3.338011119
0.929197873,996.0183445,0.011451037,7.255336531,0.145761238,0.002228129,0.010784146,0.000676019,0.282676858,2.540357017
0.928949598,1012.896091,0.007606863,7.298711309,0.177742072,0.002524941,0.043725083,-0.011087078,0.265353526,2.342569558
0.934718255,1003.810509,-0.016609913,4.928850171,0.08911733,0.002167145,-0.037331887,-0.085192569,0.136643417,2.948906973
0.933612898,1005.522002,-0.027812461,6.336211561,0.073193635,0.004890318,0.031406331,0.001416013,0.644868066,2.914156527
0.933434948,1004.504611,-0.022113024,7.214366162,0.163622382,0.004048626,0.061332003,-0.021363808,0.228749216,2.497039697
0.932597977,1001.665131,0.023387841,7.18827832,0.151564167,0.002152703,0.053884127,-0.115873316,0.108099628,2.358343474
0.934724099,1001.458625,-0.004448179,5.885348837,0.161518211,0.004037347,0.081971145,0.002203321,0.639739461,2.216952218
0.930984031,1011.93973,0.01702678,7.397914025,0.121179924,0.002852232,0.089334476,-0.032955167,0.367188974,4.921696917
0.933716801,1003.021688,0.004509414,7.224641131,0.146831992,0.002811656,-0.010502945,-0.097024045,0.148895314,2.504779257
0.924015529,999.9359357,-0.00608256,7.373567541,0.164730785,0.002727663,0.042075615,-0.009475459,0.21949009,3.668294956
0.929750847,989.1521805,0.024935742,7.329317282,0.087970262,0.000368133,-0.006171645,0.004110756,0.216989063,2.390103479
0.935037619,1013.353407,-0.008805081,5.084554364,0.13475238,0.002939603,0.006518998,-0.101775238,0.158758882,2.460975132
0.923901349,1006.163146,-0.004658949,7.27452023,0.085454624,0.002126103,0.064862151,-0.05978092,0.183433749,3.407516759
0.934,1003.521803,-0.051156291,4.510614844,0.450471394,0.003995863,-0.037574225,-0.039067558,0.879385714,3.436502946
0.932035991,1000.579558,0.007238405,7.270898415,0.100015847,0.008393612,0.009127919,-0.011253621,0.2604585,1.844801575
0.930472926,1004.426018,0.00853506,4.219366592,0.52184028,0.004233662,-0.02806649,-0.032108087,0.433651367,3.128514816
0.933998309,1012.618839,-0.025475314,6.467851099,0.103482516,0.003023337,0.078370563,-0.099819954,0.169762809,3.329837551
0.918828175,1005.488019,-0.007361642,7.163893483,0.155364112,0.004315049,-0.053352433,0.064860595,0.808753517,3.080222231
0.918626058,1005.514616,-0.007444655,7.161087899,0.155015219,0.004313846,-0.053292279,0.065711173,0.817319449,3.076335078
0.931810833,1008.726216,-1.13E-06,7.133992641,0.093177039,0.00412401,-0.064569685,-0.00548755,0.165043331,2.562233962
0.932672229,1009.461902,-0.007883131,7.183649122,0.279923885,0.002208891,-0.089170672,-0.014443109,0.230581303,3.828261096
0.933066065,1006.201545,0.018825621,6.87620433,0.178671539,0.002786787,-0.06922243,-0.01621549,0.387802776,2.590384035
0.933038657,1001.231113,-0.028672769,7.26771818,0.181545259,0.005520465,-0.067886669,-0.007652405,0.174076833,2.173605273
0.926189655,1006.511741,0.001036049,7.406578879,0.152482368,0.002886129,0.077826134,-0.025633973,0.254609793,4.480795651
0.930329554,1006.733268,-0.002321735,7.179982539,0.21123721,0.003404953,0.010156921,-0.009290974,0.344937399,1.445712704
0.933381828,1004.789253,-0.020273062,4.935002937,0.08946125,0.003219187,-0.005008391,0.088080796,0.8829452,2.607872876
0.935037282,1011.974981,-0.005180751,5.518934674,0.131500265,0.00301909,-0.116884666,-0.101812745,0.197411846,2.471434203
0.932694575,1004.442336,-0.020178277,7.230172419,0.16662578,0.003957825,0.059634734,-0.027866514,0.220311762,2.632562809
0.928864021,1006.458051,-0.020205901,7.268188561,0.221527689,0.003462545,-0.00544352,0.019453331,0.264037301,2.955144189
0.927518068,1003.020629,-0.004709333,6.522097564,0.089307081,0.002676373,0.032264059,0.012530057,0.353293318,3.700635806
0.925402577,1005.041357,0.008309887,7.269569682,0.150602156,0.002387957,0.001736012,0.012264949,0.178256628,3.297961035
0.933049298,1010.750617,0.004866553,7.268811698,0.130573235,0.004300201,-0.251206556,0.062362018,0.281976767,3.580215725
0.928698772,1012.968159,0.01188565,7.290175867,0.172799335,0.002488055,0.043776723,-0.003031155,0.267551938,2.292419223
0.92994949,1010.199864,0.173591978,7.286598102,0.134396413,0.002647485,-0.050356242,-0.004161379,0.258867569,2.109220111
0.928272432,1004.94324,-0.000185829,5.020710995,0.126350911,0.002734541,-0.234995419,-0.048923415,0.288057405,3.128247797
0.933929716,1005.435456,-0.018371382,6.056392723,0.114394381,0.003852003,0.064425743,-0.017898576,0.569821879,2.999419678
0.935277,1003.415192,-0.0060845,7.230357846,0.103587692,0.0042795,-0.009632789,0.016757865,0.24326425,3.367009313
0.931120167,998.6594901,0.007049686,7.271506863,0.118885647,0.002253638,0.060485461,0.003739499,0.257371529,2.551140955
0.933492652,1011.578471,-0.031646548,7.330820737,0.087207485,0.003096974,0.055345705,-0.098526959,0.192585167,3.753963294
0.933336066,1005.846681,0.014086404,6.174377334,0.081079622,0.004015924,0.024137246,-0.06076565,0.25716431,2.178244992
0.927155512,1003.789082,-0.000847448,7.269296806,0.094946241,0.002375224,0.080465524,-0.019513167,0.147571991,4.218382275
0.931585444,998.3986784,0.014768367,7.311419942,0.134865902,0.003668997,0.021753524,-0.050705157,0.38090682,4.079392215
0.932213938,1001.004832,-0.007479151,7.254698189,0.166510064,0.004148994,-0.021118751,-0.050073801,0.294752213,2.786642779
0.933994501,1001.113328,-0.058408395,7.127871492,0.06782481,0.005168841,0.040551706,0.007639809,0.840113788,3.46316718
0.930595652,1001.721257,0.007817391,7.25573913,0.127260869,0.003091304,-0.17388261,0.043365218,0.209678261,2.641126088
0.932998968,1012.18979,-0.05417328,5.270344668,0.1240625,0.007197305,-0.104149025,0.075252695,0.185660378,2.17313836
0.936432361,1012.874963,0.008604451,6.750805807,0.136329521,0.003281192,-0.055429092,-0.071100378,0.401504745,2.545386806
0.931679545,999.0083108,0.015848207,7.27352258,0.109807522,0.00191776,0.003068416,-0.008313122,0.357283806,4.344068221
0.931306028,1013.142771,-0.007569249,7.24108487,0.098300122,0.00380738,-0.431474808,0.087192502,0.198280565,2.997470429
0.933855928,1006.078276,-0.028971524,7.138060717,0.154513903,0.004260339,0.056336046,0.013841646,0.352808309,2.191211804
0.93214561,1013.140063,0.013496139,7.334679204,0.089384333,0.002192022,-0.093576255,-0.017023679,0.332306409,4.572270244
0.93368656,1004.649235,-0.020227917,4.932158776,0.088558342,0.003083751,-0.004184487,0.067099464,0.792688226,2.643357174
0.930872151,1009.041684,0.003672151,7.133958464,0.135397396,0.003536075,-0.027833219,-0.006779186,0.250288363,2.096572902
0.934172669,1004.640332,-0.009938505,5.145660239,0.134708072,0.005396277,0.16065399,-0.07408383,0.273445943,2.886250204
0.933655068,1012.922805,-0.008971388,5.10767126,0.1174932,0.004581922,-0.023930228,-0.10851768,0.186352258,2.306433631
0.929094812,997.225138,0.004929374,7.318618202,0.149673694,0.003202727,0.013053118,-0.0179269,0.158944673,4.043523529
0.932100168,1012.090354,-0.007701901,5.093229177,0.129228619,0.008261095,0.073548242,-0.064736559,0.162243877,2.610136895
0.93305861,999.6067317,0.005202161,7.10606526,0.084326801,0.005034975,0.028586633,-0.102224522,0.194593719,2.379837455
0.926319225,1009.90477,-0.013503877,7.265698796,0.213898391,0.002441016,0.03475516,0.038983289,0.296562295,3.105544891
0.932719437,1010.318237,-0.046936535,5.011607762,0.140989649,0.006467419,-0.090343305,0.062440862,0.174929498,2.562695726
0.934122085,1014.707922,-0.000610128,7.246796302,0.115990756,0.004068712,-0.337418145,0.070523995,0.202561946,2.383987602
0.932827709,1005.224163,-0.019506592,7.220279494,0.230259221,0.003971229,-0.087797655,-0.008467318,0.198382181,3.012279555
0.935092066,1002.64194,-0.002407635,6.689523903,0.181923651,0.003635928,0.09096961,-0.040915716,0.418524415,2.100039079
0.930745537,994.7157703,0.019323613,7.318670969,0.10056103,0.001280071,0.002048114,-0.000660853,0.305981717,3.704115313
0.933552699,1003.98056,-0.00409423,7.250053529,0.148473014,0.003116417,-0.038939511,-0.087998424,0.172104053,2.585494095
0.924037844,1008.493473,-0.024871168,7.261581106,0.117720723,0.002352253,-0.039308123,0.008027942,0.221461273,4.00880772
0.933073617,1008.269207,-0.023296144,7.197277355,0.145050867,0.003456903,0.074749859,-0.003645499,0.318829617,1.701335646
0.931861634,1012.296853,-0.001518972,7.209927514,0.221702011,0.002001838,0.110422721,0.044371815,0.188191334,2.333031615
0.932617671,1008.396984,0.027939848,7.310202803,0.155679727,0.003967771,-0.007595261,0.016274199,0.355615874,3.813342279
0.931155033,1005.795617,-0.010249453,7.217253723,0.176816258,0.002766374,-0.007754423,-0.001363252,0.601428079,3.111858255
0.927906449,1002.360717,4.94E-05,7.357723727,0.088802285,0.00192216,-0.062439355,0.007543046,0.752429471,3.703123018
0.935803901,1002.085014,0.000760104,5.306520561,0.122920936,0.002494148,0.11098351,-0.009691937,0.272335974,3.099857298
0.932358678,1013.632752,0.011738204,7.022094667,0.143771861,0.002969362,-0.025180628,-0.030035814,0.278465933,2.352696651
0.925802199,1009.759055,0.006046615,7.361525356,0.165652005,0.002124493,0.033313066,0.00591216,0.171731306,3.29558732
0.93320275,1013.803271,0.017283921,6.926251161,0.147320081,0.002973343,-0.013950276,-0.040732928,0.306856555,2.158538436
0.931895903,998.9930504,0.003297208,7.310860956,0.135115083,0.002480558,-0.111111382,-0.010125706,0.17193224,4.334406982
0.925046115,1007.232845,-0.00546191,7.278381412,0.148714068,0.002965515,0.034793956,-0.021485272,0.294962265,3.347453732
0.931562673,1002.067,0.001265065,7.331162545,0.159686475,0.003464057,0.027469087,-0.061976885,0.344154156,3.752421017
0.926274835,1005.096808,0.000353196,7.33645015,0.195325586,0.003929934,0.036472691,-0.068766499,0.202184733,2.670595873
0.926145196,1003.154502,-0.002440595,7.36360015,0.161928313,0.003672395,0.016443057,-0.088473208,0.182766401,4.103507397
0.933722193,1005.284459,-0.00930209,7.344356776,0.10867109,0.003625759,0.067873329,-0.094385122,0.24157963,2.386913083
0.925372098,1008.530133,0.014572916,7.376783107,0.165438896,0.00257607,-0.010599504,-0.017751541,0.168578318,3.385589431
0.932089503,1010.599676,0.005542173,7.170580224,0.085221363,0.003638932,-0.075807036,-0.035153372,0.187500333,2.547805889
0.93224433,1005.461676,0.007857216,7.281368555,0.090865978,0.005880929,-0.057417515,-0.06150463,0.250702581,2.189610774
0.929171952,989.6021103,0.022666728,7.387083435,0.099868551,0.00020251,0.018809628,0.019131401,0.196686445,2.367490604
0.936958112,1001.03815,-0.018144784,4.910588197,0.057408955,0.002017136,0.076040654,-0.091882783,0.1327,2.01251404
0.924327899,1007.084255,-0.020816746,7.232675399,0.126548263,0.001527104,-0.025597176,-0.017233548,0.379947575,3.464728135
0.929777469,1005.295006,0.004701648,5.86329157,0.111576951,0.012375832,0.016240647,-0.042496641,0.20376979,2.481830875
0.932062203,1007.204406,-0.025961673,7.254035341,0.063908109,0.002751443,0.05718924,-0.075023856,0.213539133,3.48214482
0.935511093,1009.132255,0.016007714,6.805891612,0.127041056,0.002777283,-0.04656034,-0.065187742,0.308536772,2.197725747
0.934642116,1004.210174,-0.020086353,4.923240249,0.085727063,0.002659059,-0.001600945,0.001307627,0.509666538,2.754626423
0.932814101,1005.377506,-0.019159577,7.218546124,0.232096355,0.003911692,-0.088437249,-0.008458813,0.199397707,3.044039852
0.927366228,1008.333394,-0.017168124,7.268357326,0.235872747,0.002724197,0.016960085,0.029178436,0.296313681,3.235547876
0.932343129,1004.885049,-0.016802281,4.951308945,0.096321178,0.003201671,-0.045407705,0.074598887,0.823988039,2.680871509
0.927874433,1004.948929,0.00143879,5.027496554,0.129286971,0.002688869,-0.253531741,-0.061000405,0.235658533,3.171988556
0.930926899,1012.670701,0.009289619,7.28860405,0.111006632,0.002663781,-0.026979575,-0.0244932,0.355579865,2.933142728
0.9291983,1005.546739,0.016100244,7.264481204,0.158643723,0.0021,0.033738059,-0.053126404,0.124944531,2.754480683
0.933304595,1004.492696,-0.010899513,7.124914118,0.128068929,0.004286301,-0.106400661,-0.034655143,0.867594169,2.902356855
0.932023141,1004.774214,-0.011616928,4.099084551,0.193489236,0.003059736,-0.023630186,-0.04440597,0.141689335,3.876024248
0.931569934,1011.220888,-0.011925212,5.084383449,0.120100219,0.00368362,-0.120961569,-0.108678281,0.17372623,2.566766052
0.936227425,1004.514869,-0.028322054,7.153108493,0.152694193,0.004368446,0.062302279,0.003979859,0.264672174,2.035149959
0.936663458,1001.259548,-0.009618172,4.975180573,0.080567585,0.002067308,0.089905934,-0.064810274,0.158479137,2.356128052
0.925381172,1006.023478,-0.008438272,7.241707702,0.081129618,0.003966358,0.165552187,-0.00716852,0.253768833,3.26059968
0.931327462,1012.456189,0.017608232,7.396625295,0.125705688,0.002936269,0.112359792,-0.036580195,0.300321553,4.926200451
0.932165929,1004.311029,-0.019835537,7.257131836,0.146837956,0.002592081,-0.032190225,0.004632409,0.768783692,4.450877457
